prompt_variant,temperature,persona,text,n_valid_llm,llm_entropy,human_entropy,entropy_gap,llm_max_probability,exact_monolith,near_monolith_95
Sandwiched,0.7,BL,"Lady in the back Blinks when ""her"" camera red light goes on. Part of the tranny SHOW. Before ya deny...see: Transvestigations on Yt. Trannies are PROUD to show How It's Done!👍",50,-0.0,0.9967916319816366,-0.9967916319816366,1.0,True,True
Sandwiched,0.8,WC,Who hurt you? Lol. It's comical how stupid and angry you people are.  MEH AMURICA. MY LAND. MINE. BANG BANG GUNS. NO BROWN PEOPLE. WAHH.,50,-0.0,0.9997927658541268,-0.9997927658541268,1.0,True,True
Sandwiched,0.8,BL,Who hurt you? Lol. It's comical how stupid and angry you people are.  MEH AMURICA. MY LAND. MINE. BANG BANG GUNS. NO BROWN PEOPLE. WAHH.,50,-0.0,0.9774178175281716,-0.9774178175281716,1.0,True,True
Sandwiched,0.8,WC,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…",50,0.7219280948873623,0.985909442028652,-0.26398134714128973,0.8,False,False
Sandwiched,0.8,BL,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…",50,-0.0,0.7918583525674836,-0.7918583525674836,1.0,True,True
Sandwiched,0.8,WC,"im ,i hate black people and minorities",50,-0.0,0.9833761901392235,-0.9833761901392235,1.0,True,True
Sandwiched,0.8,BL,"im ,i hate black people and minorities",50,-0.0,0.9456603046006401,-0.9456603046006401,1.0,True,True
Sandwiched,0.8,WC,"My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.",50,-0.0,0.9803775087156907,-0.9803775087156907,1.0,True,True
Sandwiched,0.8,BL,"My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.",50,-0.0,0.8865408928220899,-0.8865408928220899,1.0,True,True
Sandwiched,0.8,WC,holy shit i am just getting dunked on by a cripple this is unreal,50,0.7601675029619657,0.9494520153879484,-0.18928451242598276,0.78,False,False
Sandwiched,0.8,BL,holy shit i am just getting dunked on by a cripple this is unreal,50,0.9709505944546686,0.8812908992306927,0.08965969522397588,0.6,False,False
Sandwiched,0.8,WC,"It takes belief in false morality to commit atrocities. Those who believe in the false morality of anti-abortion, anti-gay religions are primed for authoritarianism. They use their beliefs to prop themselves up as superior to others. They excuse all transgressions made by hose who share their beliefs. That is how they excuse the obvious and undeniable immorality of Trump. It is only a small step from there to dehumanizing others and committing genocidal acts like separating migrant children from their parents or ignoring the threat of climate change.",50,-0.0,0.9494520153879484,-0.9494520153879484,1.0,True,True
Sandwiched,0.8,BL,"It takes belief in false morality to commit atrocities. Those who believe in the false morality of anti-abortion, anti-gay religions are primed for authoritarianism. They use their beliefs to prop themselves up as superior to others. They excuse all transgressions made by hose who share their beliefs. That is how they excuse the obvious and undeniable immorality of Trump. It is only a small step from there to dehumanizing others and committing genocidal acts like separating migrant children from their parents or ignoring the threat of climate change.",50,-0.0,0.8112781244591328,-0.8112781244591328,1.0,True,True
Sandwiched,0.8,WC,gay people should die,50,-0.0,0.9466474387740497,-0.9466474387740497,1.0,True,True
Sandwiched,0.8,BL,gay people should die,50,-0.0,0.9852281360342515,-0.9852281360342515,1.0,True,True
Sandwiched,0.8,WC,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans & trailer park trash white girls.",50,-0.0,0.9456603046006401,-0.9456603046006401,1.0,True,True
Sandwiched,0.8,BL,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans & trailer park trash white girls.",50,-0.0,0.954434002924965,-0.954434002924965,1.0,True,True
Sandwiched,0.8,WC,i hate jews so much i wish the holocaust actually happened,50,-0.0,0.9379626436434423,-0.9379626436434423,1.0,True,True
Sandwiched,0.8,BL,i hate jews so much i wish the holocaust actually happened,50,-0.0,0.9895875212220556,-0.9895875212220556,1.0,True,True
Sandwiched,0.8,WC,Learn the fucking language you fucking useless immigrant.,50,-0.0,0.9090221560878149,-0.9090221560878149,1.0,True,True
Sandwiched,0.8,BL,Learn the fucking language you fucking useless immigrant.,50,-0.0,0.8812908992306927,-0.8812908992306927,1.0,True,True
Sandwiched,0.8,WC,"Lady in the back Blinks when ""her"" camera red light goes on. Part of the tranny SHOW. Before ya deny...see: Transvestigations on Yt. Trannies are PROUD to show How It's Done!👍",50,-0.0,0.8571484374283715,-0.8571484374283715,1.0,True,True
Sandwiched,0.8,BL,"Lady in the back Blinks when ""her"" camera red light goes on. Part of the tranny SHOW. Before ya deny...see: Transvestigations on Yt. Trannies are PROUD to show How It's Done!👍",50,-0.0,0.9967916319816366,-0.9967916319816366,1.0,True,True
Sandwiched,0.9,WC,Who hurt you? Lol. It's comical how stupid and angry you people are.  MEH AMURICA. MY LAND. MINE. BANG BANG GUNS. NO BROWN PEOPLE. WAHH.,50,-0.0,0.9997927658541268,-0.9997927658541268,1.0,True,True
Sandwiched,0.9,BL,Who hurt you? Lol. It's comical how stupid and angry you people are.  MEH AMURICA. MY LAND. MINE. BANG BANG GUNS. NO BROWN PEOPLE. WAHH.,50,-0.0,0.9774178175281716,-0.9774178175281716,1.0,True,True
Sandwiched,0.9,WC,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…",50,0.7601675029619657,0.985909442028652,-0.22574193906668638,0.78,False,False
Sandwiched,0.9,BL,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…",50,-0.0,0.7918583525674836,-0.7918583525674836,1.0,True,True
Sandwiched,0.9,WC,"im ,i hate black people and minorities",50,-0.0,0.9833761901392235,-0.9833761901392235,1.0,True,True
Sandwiched,0.9,BL,"im ,i hate black people and minorities",50,-0.0,0.9456603046006401,-0.9456603046006401,1.0,True,True
Sandwiched,0.9,WC,"My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.",50,-0.0,0.9803775087156907,-0.9803775087156907,1.0,True,True
Sandwiched,0.9,BL,"My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.",50,-0.0,0.8865408928220899,-0.8865408928220899,1.0,True,True
Sandwiched,0.9,WC,holy shit i am just getting dunked on by a cripple this is unreal,50,0.8812908992306927,0.9494520153879484,-0.06816111615725573,0.7,False,False
Sandwiched,0.9,BL,holy shit i am just getting dunked on by a cripple this is unreal,50,0.9895875212220556,0.8812908992306927,0.10829662199136292,0.56,False,False
Sandwiched,0.9,WC,"It takes belief in false morality to commit atrocities. Those who believe in the false morality of anti-abortion, anti-gay religions are primed for authoritarianism. They use their beliefs to prop themselves up as superior to others. They excuse all transgressions made by hose who share their beliefs. That is how they excuse the obvious and undeniable immorality of Trump. It is only a small step from there to dehumanizing others and committing genocidal acts like separating migrant children from their parents or ignoring the threat of climate change.",50,-0.0,0.9494520153879484,-0.9494520153879484,1.0,True,True
Sandwiched,0.9,BL,"It takes belief in false morality to commit atrocities. Those who believe in the false morality of anti-abortion, anti-gay religions are primed for authoritarianism. They use their beliefs to prop themselves up as superior to others. They excuse all transgressions made by hose who share their beliefs. That is how they excuse the obvious and undeniable immorality of Trump. It is only a small step from there to dehumanizing others and committing genocidal acts like separating migrant children from their parents or ignoring the threat of climate change.",50,-0.0,0.8112781244591328,-0.8112781244591328,1.0,True,True
Sandwiched,0.9,WC,gay people should die,50,-0.0,0.9466474387740497,-0.9466474387740497,1.0,True,True
Sandwiched,0.9,BL,gay people should die,50,-0.0,0.9852281360342515,-0.9852281360342515,1.0,True,True
Sandwiched,0.9,WC,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans & trailer park trash white girls.",50,-0.0,0.9456603046006401,-0.9456603046006401,1.0,True,True
Sandwiched,0.9,BL,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans & trailer park trash white girls.",50,-0.0,0.954434002924965,-0.954434002924965,1.0,True,True
Sandwiched,0.9,WC,i hate jews so much i wish the holocaust actually happened,50,-0.0,0.9379626436434423,-0.9379626436434423,1.0,True,True
Sandwiched,0.9,BL,i hate jews so much i wish the holocaust actually happened,50,-0.0,0.9895875212220556,-0.9895875212220556,1.0,True,True
Sandwiched,0.9,WC,Learn the fucking language you fucking useless immigrant.,50,-0.0,0.9090221560878149,-0.9090221560878149,1.0,True,True
Sandwiched,0.9,BL,Learn the fucking language you fucking useless immigrant.,50,-0.0,0.8812908992306927,-0.8812908992306927,1.0,True,True
Sandwiched,0.9,WC,"Lady in the back Blinks when ""her"" camera red light goes on. Part of the tranny SHOW. Before ya deny...see: Transvestigations on Yt. Trannies are PROUD to show How It's Done!👍",50,-0.0,0.8571484374283715,-0.8571484374283715,1.0,True,True
Sandwiched,0.9,BL,"Lady in the back Blinks when ""her"" camera red light goes on. Part of the tranny SHOW. Before ya deny...see: Transvestigations on Yt. Trannies are PROUD to show How It's Done!👍",50,-0.0,0.9967916319816366,-0.9967916319816366,1.0,True,True
Sandwiched,1.0,WC,Who hurt you? Lol. It's comical how stupid and angry you people are.  MEH AMURICA. MY LAND. MINE. BANG BANG GUNS. NO BROWN PEOPLE. WAHH.,50,-0.0,0.9997927658541268,-0.9997927658541268,1.0,True,True
Sandwiched,1.0,BL,Who hurt you? Lol. It's comical how stupid and angry you people are.  MEH AMURICA. MY LAND. MINE. BANG BANG GUNS. NO BROWN PEOPLE. WAHH.,50,-0.0,0.9774178175281716,-0.9774178175281716,1.0,True,True
Sandwiched,1.0,WC,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…",50,0.7601675029619657,0.985909442028652,-0.22574193906668638,0.78,False,False
Sandwiched,1.0,BL,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…",50,-0.0,0.7918583525674836,-0.7918583525674836,1.0,True,True
Sandwiched,1.0,WC,"im ,i hate black people and minorities",50,-0.0,0.9833761901392235,-0.9833761901392235,1.0,True,True
Sandwiched,1.0,BL,"im ,i hate black people and minorities",50,-0.0,0.9456603046006401,-0.9456603046006401,1.0,True,True
Sandwiched,1.0,WC,"My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.",50,-0.0,0.9803775087156907,-0.9803775087156907,1.0,True,True
Sandwiched,1.0,BL,"My God look at these BARBARIC PPL. And these pigs all watching. They r a very, very sick culture. And Omar and Rashid want this crap here. This is America not the Middle East. Round them up and send them home.",50,-0.0,0.8865408928220899,-0.8865408928220899,1.0,True,True
Sandwiched,1.0,WC,holy shit i am just getting dunked on by a cripple this is unreal,50,0.9580420222262995,0.9494520153879484,0.008590006838351094,0.62,False,False
Sandwiched,1.0,BL,holy shit i am just getting dunked on by a cripple this is unreal,50,0.9814538950336537,0.8812908992306927,0.10016299580296095,0.58,False,False
Sandwiched,1.0,WC,"It takes belief in false morality to commit atrocities. Those who believe in the false morality of anti-abortion, anti-gay religions are primed for authoritarianism. They use their beliefs to prop themselves up as superior to others. They excuse all transgressions made by hose who share their beliefs. That is how they excuse the obvious and undeniable immorality of Trump. It is only a small step from there to dehumanizing others and committing genocidal acts like separating migrant children from their parents or ignoring the threat of climate change.",50,-0.0,0.9494520153879484,-0.9494520153879484,1.0,True,True
Sandwiched,1.0,BL,"It takes belief in false morality to commit atrocities. Those who believe in the false morality of anti-abortion, anti-gay religions are primed for authoritarianism. They use their beliefs to prop themselves up as superior to others. They excuse all transgressions made by hose who share their beliefs. That is how they excuse the obvious and undeniable immorality of Trump. It is only a small step from there to dehumanizing others and committing genocidal acts like separating migrant children from their parents or ignoring the threat of climate change.",50,-0.0,0.8112781244591328,-0.8112781244591328,1.0,True,True
Sandwiched,1.0,WC,gay people should die,50,-0.0,0.9466474387740497,-0.9466474387740497,1.0,True,True
Sandwiched,1.0,BL,gay people should die,50,-0.0,0.9852281360342515,-0.9852281360342515,1.0,True,True
Sandwiched,1.0,WC,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans & trailer park trash white girls.",50,-0.0,0.9456603046006401,-0.9456603046006401,1.0,True,True
Sandwiched,1.0,BL,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans & trailer park trash white girls.",50,-0.0,0.954434002924965,-0.954434002924965,1.0,True,True
Sandwiched,1.0,WC,i hate jews so much i wish the holocaust actually happened,50,-0.0,0.9379626436434423,-0.9379626436434423,1.0,True,True
Sandwiched,1.0,BL,i hate jews so much i wish the holocaust actually happened,50,-0.0,0.9895875212220556,-0.9895875212220556,1.0,True,True
Sandwiched,1.0,WC,Learn the fucking language you fucking useless immigrant.,50,-0.0,0.9090221560878149,-0.9090221560878149,1.0,True,True
Sandwiched,1.0,BL,Learn the fucking language you fucking useless immigrant.,50,-0.0,0.8812908992306927,-0.8812908992306927,1.0,True,True
Sandwiched,1.0,WC,"Lady in the back Blinks when ""her"" camera red light goes on. Part of the tranny SHOW. Before ya deny...see: Transvestigations on Yt. Trannies are PROUD to show How It's Done!👍",50,-0.0,0.8571484374283715,-0.8571484374283715,1.0,True,True
Sandwiched,1.0,BL,"Lady in the back Blinks when ""her"" camera red light goes on. Part of the tranny SHOW. Before ya deny...see: Transvestigations on Yt. Trannies are PROUD to show How It's Done!👍",50,-0.0,0.9967916319816366,-0.9967916319816366,1.0,True,True
